review_id,business_id,text,rating,time,business_name,categories,sentiment_scores,compound_sentiment,sentiment_category,themes
g_1746374338_dpo_TBvuRi2nEzuVdO4AiQ,dpo_TBvuRi2nEzuVdO4AiQ,"Just Wow! This is the best Thai food we've ever had. It's rare for us to find a restaurant we would consider amazing on a scale that goes from good and very good to excellent and then amazing. Definitely amazing and a solid 10 out of 10. The ambiance and service only added to the outstanding food to make the total experience sublime. Our server helped us navigate the menu and had definite opinions when it came to narrowing down tough decisions between dishes that all sounded fantastic. No wishy washy, ""It depends what you're in the mood for."" She was confident in her choices and her recommendations were spot on. Now, it's entirely possible the entire menu is great, so I guess we'll just have to come back and try the other options to see. 😉
Can't wait!😋",5.0,1746374338,Mitr Thai,"[""Thai""]","{'neg': 0.02, 'neu': 0.696, 'pos': 0.284, 'compound': 0.9938}",0.9938,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1741950187_dpo_TBvuRi2nEzuVdO4AiQ,dpo_TBvuRi2nEzuVdO4AiQ,"One of the best Thai restaurants I have been to in NY. Less than 10% of my reviews get 5 stars.  The food was amazing! Our table especially like the Tom Yum soup- which everyone said was the best they've had. The short rib just fell off the bone. Naturally. I really enjoyed the stir fried seafood with basil. The only thing that was not exceptionally good was the papaya salad- but I'm very selective with my Thai food.

The service was super friendly and fast. The decor is nice. I would characterize this as modern Thai, not traditional, but you'll recognize some of your favorite dishes.",5.0,1741950187,Mitr Thai,"[""Thai""]","{'neg': 0.014, 'neu': 0.756, 'pos': 0.23, 'compound': 0.9811}",0.9811,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1745801804_dpo_TBvuRi2nEzuVdO4AiQ,dpo_TBvuRi2nEzuVdO4AiQ,"We tried this highly rated Thai restaurant last thanksgiving season. The interior and the vibe was very nice also the services. We ordered the Roti Massamun, a shrimp dish and a chicken dish recommended by the waitress. We really love the roti paired with curry, so crispy on the outside and soft on the inside, curry was so yummy. The chicken dish and the shrimp dish were really great presented but somehow looked better than they were tasted. Maybe we will come back and tired some other classic Thai dishes next time.",4.0,1745801804,Mitr Thai,"[""Thai""]","{'neg': 0.037, 'neu': 0.815, 'pos': 0.148, 'compound': 0.8615}",0.8615,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1736116855_diz6_4TVSP6EdWEZCZ0Acg,diz6_4TVSP6EdWEZCZ0Acg,"We enjoyed the food; most of the dishes were delicious and well-prepared. However, the service was disappointing—there was a lack of attentiveness and professionalism. The staff showed no enthusiasm or smiles, which made the experience less enjoyable.",3.0,1736116855,Kaoru,"[""Japanese""]","{'neg': 0.152, 'neu': 0.648, 'pos': 0.201, 'compound': 0.5183}",0.5183,positive,"['food_quality', 'service']"
g_1743786314_diz6_4TVSP6EdWEZCZ0Acg,diz6_4TVSP6EdWEZCZ0Acg,"Had a wonderful Japanese dinner at Kaoru on East 46th off 2nd in Kips Bay.

An off-the-beaten-path, low key spot, they offered a very traditional array of sushi & sashimi.

We started with an order of edamame and kinpira (a salad of burdock, lotus roots, a carrots in soy sauce with sesame seeds) and moved on to some simple but delicious rolls.",5.0,1743786314,Kaoru,"[""Japanese""]","{'neg': 0.023, 'neu': 0.868, 'pos': 0.109, 'compound': 0.7814}",0.7814,positive,"['food_quality', 'timing']"
g_1729459307_diz6_4TVSP6EdWEZCZ0Acg,diz6_4TVSP6EdWEZCZ0Acg,"The sashimi is really fresh here! Nice, classy-but-chill ambiance as well--it's a Japanese Piano Bar, which means that at night there's live piano music that sometimes people do karaoke to. I didn't drink any alcohol, but I really liked their Yuzu Soda. Food was high quality--don't expect your usual ""bar food"". Summary below:

-Edamame was tender and the portion generous. --a good snack.
-Sashimi--tried it for the first time and was VERY impressed. Very fresh (no smell at all!) and the manager was kind enough to recommend the best raw fish for a first-timer (amberjack).
-Cold Udon noodles were bouncy and savory and there was a fun texture from the little fried bits on top. Has a dashi broth, so if you don't like any seafood taste, I'd skip.
-Tonkatsu was Japanese-style thick and juicy and nice--a fresh and clean fry.
-Dumplings in Chili Oil were sooooo yummy and the chili oil was spicy, but the good kind of spicy that makes you want to eat more.
-Miso Pork Rice Bowl was kind of like a fried pork dipped in this miso-forward sauce--amazing and warm and comforting. They don't skimp on the green onion topping.

Other notes:
-Bathrooms were clean
-There's a karaoke room (I didn't use it, just saw it)
-Love that the bar stools are regular-chair height.
-Most staff seemed to speak both English and Japanese.
-Some food looked like it was only served in the evening.

Overall, I can't recommend this place enough. It feels like a hidden gem, tucked away across the street from the UN. I really enjoyed my visits!",5.0,1729459307,Kaoru,"[""Japanese""]","{'neg': 0.02, 'neu': 0.702, 'pos': 0.278, 'compound': 0.9982}",0.9982,positive,"['food_quality', 'service', 'ambiance', 'location', 'timing']"
g_1731680038_diz6_4TVSP6EdWEZCZ0Acg,diz6_4TVSP6EdWEZCZ0Acg,When I want to eat real fresh raw fish I come to Kaoru. Place was totally busy but food was excellent. I totally recommend who wants to eat fresh raw fish in the NYC.,4.0,1731680038,Kaoru,"[""Japanese""]","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.9259}",0.9259,positive,"['food_quality', 'timing']"
g_1729371053_diz6_4TVSP6EdWEZCZ0Acg,diz6_4TVSP6EdWEZCZ0Acg,"Came here with my daughter while on vacation. The food came super quickly and tasted good. I thought it was a bit too much rice for the amount of sashimi. The restaurant also smelled very oily for some reason. The price was reasonable, I would come back again if we were staying in the same area next time in NYC.",4.0,1729371053,Kaoru,"[""Japanese""]","{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.7783}",0.7783,positive,"['value', 'location', 'timing']"
g_1743426150_ByJBXa3HwPqw8eSPfDObkg,ByJBXa3HwPqw8eSPfDObkg,"This is a Bangladeshi-owned restaurant. Chicken biryani was great! It's one of my two favorite restaurants to go to in downtown Brooklyn. It makes me feel as if I am in Noakhali, Bangladesh.",5.0,1743426150,Mint Heights,"[""Indian""]","{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.8122}",0.8122,positive,['food_quality']
g_1746058896_ByJBXa3HwPqw8eSPfDObkg,ByJBXa3HwPqw8eSPfDObkg,"We enjoyed it! The Chicken Saag and the channa masala both had the perfect spice level. We got vegetable samosas too but I forgot to get a picture lol. They don’t have outdoor seating but they had the doors open since the weather was nice and honestly! To me, that’s better than the patio seating. Friendly service and the food came out quick! We will definitely be back!",5.0,1746058896,Mint Heights,"[""Indian""]","{'neg': 0.0, 'neu': 0.676, 'pos': 0.324, 'compound': 0.9831}",0.9831,positive,"['service', 'location', 'timing']"
g_1738729929_ByJBXa3HwPqw8eSPfDObkg,ByJBXa3HwPqw8eSPfDObkg,"Came here for family dinner. They accommodated our large group and had great service. The mango lassi and mojitos were excellent. We got different biryanis, butter chicken and the lamb vindaloo. All the items were great. Especially the garlic naan we got to accompany the mains.",5.0,1738729929,Mint Heights,"[""Indian""]","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.9169}",0.9169,positive,"['food_quality', 'service', 'timing']"
g_1735229400_ByJBXa3HwPqw8eSPfDObkg,ByJBXa3HwPqw8eSPfDObkg,"I think it's the least tasty Indian restaurant I have ever tasted. Everything was disappointing. Quantity is really too less compared to the price but anyway that can be easily left as it won't taste good. Paneer tikka masala was so sweet. Malai kofta spice does not blend, it just tastes like some powder. It's not even worth discussing biryani. Paneer is so raw and has no taste. The best item that gave a lot of relaxation in this restaurant is water, yes, water.",1.0,1735229400,Mint Heights,"[""Indian""]","{'neg': 0.091, 'neu': 0.675, 'pos': 0.234, 'compound': 0.9617}",0.9617,positive,"['food_quality', 'value']"
g_1746532616_ByJBXa3HwPqw8eSPfDObkg,ByJBXa3HwPqw8eSPfDObkg,Awesome little place. The samosas were delicious and I also tried a cold lentil bread and yogurt dish that was really interesting! I usually like curry to be a bit more spicy but it was good. The restaurant is clean and the staff is friendly.,5.0,1746532616,Mint Heights,"[""Indian""]","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.962}",0.962,positive,"['food_quality', 'service']"
g_1746758210_MctQwL9Mp5X7DJk13VoERg,MctQwL9Mp5X7DJk13VoERg,"A great place for a meal!

My only complaint is that the protein they serve is on the dry side. The salmon I had was particularly overcooked. I tried the chicken cutlet and it was fairly dry (not as dry as the fish however).

Despite the dry protein, the amazing veggie dishes certainly make up for it. The pesto mashed potatoes, roasted cauliflower with curry seasoning, and yucca fries were delicious.

The drinks are also made well and very refreshing.

The service was great and the restaurant was modern and charming.",4.0,1746758210,Westville Chelsea,"[""New American"", ""Salad""]","{'neg': 0.02, 'neu': 0.758, 'pos': 0.222, 'compound': 0.9722}",0.9722,positive,"['food_quality', 'service', 'ambiance']"
g_1744232021_MctQwL9Mp5X7DJk13VoERg,MctQwL9Mp5X7DJk13VoERg,"I took a client from Supp who is a vegetarian for lunch at Westville | Chelsea, and it was just the perfect decision. Aside from the meeting going well, the space is bright and clean, and the servers are attentive and present. We sat at the bar, so shout out to the bartender, Jess—personable, smiley, and fun!

The menu has many options with genuine healthy ingredients, which is not always easy to find in NYC. I picked the soup of the day as a light lunch, and it was really yummy!

See you soon :)",5.0,1744232021,Westville Chelsea,"[""New American"", ""Salad""]","{'neg': 0.021, 'neu': 0.741, 'pos': 0.239, 'compound': 0.9749}",0.9749,positive,"['food_quality', 'service', 'timing']"
g_1742850314_MctQwL9Mp5X7DJk13VoERg,MctQwL9Mp5X7DJk13VoERg,"Good no-nonsense food at a very good price point.

Some highlights for us - Burger is tasty and doesn't feel overly rich. Makes for a good guilt-free feed. You may want to consider asking for sauce if you like more flavour though. The base Burger was plenty for me however. French fries are cooked perfectly - nice and crispy, very hard to stop eating!

Cauliflower with tahini (market veges) was a good compliment to our mains.

I'll definitely be back for a casual meal and would recommend for anyone looking for a simple meal to drop by.",5.0,1742850314,Westville Chelsea,"[""New American"", ""Salad""]","{'neg': 0.074, 'neu': 0.657, 'pos': 0.268, 'compound': 0.9716}",0.9716,positive,"['food_quality', 'ambiance', 'value']"
g_1744503118_MctQwL9Mp5X7DJk13VoERg,MctQwL9Mp5X7DJk13VoERg,"The service was good and place was clean. A bit small but it’s not a big deal. I loved the mashed potatoes, Kale and mushrooms. Steak was alright to. All in all this place is pretty good if you don’t wanna get anything special or too expensive",4.0,1744503118,Westville Chelsea,"[""New American"", ""Salad""]","{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.9731}",0.9731,positive,"['service', 'value']"
g_1743740486_MctQwL9Mp5X7DJk13VoERg,MctQwL9Mp5X7DJk13VoERg,"People who work here are very kind. However, 2 nights in a row I have ordered my burger medium rare, and got it well done. I really like your burgers, but I’m not gonna gamble ordering it anymore. It was dry and not red in the center at all! The burger was over cooked and the fries were undercooked and soggy. Gonna be taking a break from ordering from here, because it’s really always something.",1.0,1743740486,Westville Chelsea,"[""New American"", ""Salad""]","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.623}",0.623,positive,[]
g_1742764478_z5hRX3iJ5Ty_S38iG_WY3Q,z5hRX3iJ5Ty_S38iG_WY3Q,Reserved a table for my friend and I! Not too far from Grand central. Such a cute spot. Calm atmosphere. Food was quick and we came in time just for brunch! Definitely recommend if you want a chill little spot to eat at.,5.0,1742764478,Tanner Smiths,"[""Cocktail Bars"", ""New American"", ""Beer Bar""]","{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.9484}",0.9484,positive,"['ambiance', 'timing']"
g_1734546150_z5hRX3iJ5Ty_S38iG_WY3Q,z5hRX3iJ5Ty_S38iG_WY3Q,"The decor, atmosphere, and cleanliness (especially in the bathroom) is excellent. However, the food was just fine for the price point. I felt the pancakes, while by itself tasted good, could have used more syrup for the portion. The spicy burger was not spicy at all as well. Lastly, the service was slow and inattentive but not judging too harshly because you never know what can be happening in the kitchen/restaurant that day.",4.0,1734546150,Tanner Smiths,"[""Cocktail Bars"", ""New American"", ""Beer Bar""]","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.6428}",0.6428,positive,"['food_quality', 'service', 'ambiance', 'value', 'timing']"
g_1731791346_z5hRX3iJ5Ty_S38iG_WY3Q,z5hRX3iJ5Ty_S38iG_WY3Q,"This is a popular restaurant with great music, festive decor, cute mirrors all over, and dim lighting. Seating is hard and not super comfortable. Staff is nice and attentive but could probably be a bit more attentive. I had the mezcal inferno drink and it wasn’t spicy at all which was kind of a bummer. Also a little too sweet for me. The truffle fries and pancakes were yummy, 2 of us got avocado toast and they finished those, one of us got a Caesar wrap with chicken and didn’t really seem to enjoy it/she had a lot left over. I liked that the pancakes weren’t overly sweet, I think they’d be even better with chocolate chips or banana. It was busy inside but not so loud that we couldn’t converse easily. Even the bathroom is nice, the lit candle was a nice touch!",4.0,1731791346,Tanner Smiths,"[""Cocktail Bars"", ""New American"", ""Beer Bar""]","{'neg': 0.047, 'neu': 0.7, 'pos': 0.253, 'compound': 0.9899}",0.9899,positive,"['food_quality', 'service', 'ambiance', 'timing']"
g_1731096349_z5hRX3iJ5Ty_S38iG_WY3Q,z5hRX3iJ5Ty_S38iG_WY3Q,"Great atmosphere and place to chill by yourself or be with friends.

The hot chicken and waffle was so yummy…
But the buttermilk souffle pancakes were something special.

They came out so hot and moist and ooey gooey! Great flavor, not too sweet.

The cocktail “The Winona” was cool but there was nothing special about it in its taste.",4.0,1731096349,Tanner Smiths,"[""Cocktail Bars"", ""New American"", ""Beer Bar""]","{'neg': 0.081, 'neu': 0.692, 'pos': 0.227, 'compound': 0.8987}",0.8987,positive,"['food_quality', 'ambiance']"
